,업체명,소재지도로명주소,위도,경도,차고지도로명주소,자동차총보유대수
4301,(유)태진렌터카,"광주광역시 서구 천변좌로 6-1, 3층 (광천동)",35.16699743,126.8845724,"광주광역시 서구 천변좌로 6-1, 3층 (광천동)",155
4302,(유)제이더블유렌터카,광주광역시 서구 천변좌하로 542 (쌍촌동),35.16665695,126.8704511,광주광역시 서구 천변좌하로 542 (쌍촌동),70
4303,(주)채움씨앤씨,광주광역시 서구 풍서우로 440(마륵동),35.14502867,126.8336947,광주광역시 서구 풍서우로 440(마륵동),93
4304,(유)태평렌터카,"광주광역시 서구 하남대로 532, 3F (동천동)",35.1740965,126.8510167,"광주광역시 서구 하남대로 532, 3F (동천동)",86
4305,(주)백두산렌트카,광주광역시 서구 화개1로1번길 10-11(금호동),35.12527636,126.8534294,광주광역시 서구 화개1로1번길 10-11(금호동),77
4306,(유)비상렌트카,"광주광역시 서구 회재유통길 46, 201호(매월동)",35.11232881,126.8521026,"광주광역시 서구 회재유통길 46, 201호(매월동)",91
4307,(합)오토렌트카 달서영업소,대구광역시 달서구 달구벌대로330길 25,35.85215721,128.5465039,대구광역시 달서구 달구벌대로330길 25,23
4308,(주)고고렌트카 대구달서영업소,대구광역시 달서구 서당로3길 74,35.85225245,128.4924866,대구광역시 달서구 서당로3길 74,8
4309,비마이카㈜ 대구 영업소,대구광역시 달서구 와룡로 169,35.84873231,128.5363891,대구광역시 달서구 와룡로 169,7
4310,(주)픽스렌트카 대구영업소,대구광역시 동구 동촌로5길 9-1,35.89114077,128.6476497,대구광역시 동구 동촌로5길 9-1,27
4311,(주)경일알씨 대구 영업소,대구광역시 동구 해동로 7 - 4,35.89734325,128.6385566,대구광역시 동구 해동로 7 - 4,68
4312,(주)경희렌트카 태전영업소,"대구광역시 북구 구암로12, 상가동 108호",35.93316918,128.5424576,"대구광역시 북구 구암로12, 상가동 108호",20
4313,(주)모던렌터카 대구북구지점,대구광역시 북구 태전로 5(태전동),35.92102378,128.5456792,대구광역시 북구 태전로 5(태전동),9
4314,(주)경희렌트카 대구영업소,대구광역시 북구 태전로6길 21-6(태전동),35.92519661,128.5449369,대구광역시 북구 태전로6길 21-6(태전동),37
4315,(주)고고렌트카 대구서구영업소,대구광역시 서구 달서로 279,35.88677866,128.5749247,대구광역시 서구 달서로 279,4
4316,(합)오토렌트카 대구영업소,대구광역시 서구 달서천로 255-1(비산동),35.88397344,128.5620888,대구광역시 서구 달서천로 255-1(비산동),41
4317,(유)더굿카 대구영업소,대구광역시 서구 서대구로63길 12,35.88708661,128.5573513,대구광역시 서구 서대구로63길 12,5
4318,마스타자동차관리(주)대구영업소,대구광역시 서구 염색공단로5길 17,35.8871738,128.5551432,대구광역시 서구 염색공단로5길 17,5
4319,스마트스카이(주) 대구 영업소,대구광역시 서구 통학로39길 46 - 1 (평리동),35.87773553,128.5579612,대구광역시 서구 통학로39길 46 - 1 (평리동),8
4320,애플렌트(주) 대구영업소,대구광역시 수성구 달구벌대로530길 47(만촌동),35.85404918,128.6515251024,대구광역시 수성구 달구벌대로530길 47(만촌동),1
4321,(주)쏘카(대구영업소),대구광역시 중구 달구벌대로 2202,35.86260953,128.6040205,대구광역시 중구 달구벌대로 2202,341
4322,(주)경희렌트카 대전지점,"대전광역시 동구 계족로 437번길 24, 101호",36.35100212,127.4308023,"대전광역시 동구 계족로 437번길 24, 101호",8
4323,베스트렌트카(주) 대전영업소,대전광역시 동구 동서대로1683번길 48(용전동),36.35125572,127.4357709,대전광역시 동구 동서대로1683번길 48(용전동),0
4324,동원렌트카-대전,대전광역시 동구 한남로17번길7,36.35081343,127.4261739,대전광역시 동구 한남로17번길7,3
4325,(주)고고렌트카 대전탄방영업소,대전광역시 서구 문정로2번길 51,36.34380278,127.3828764,대전광역시 서구 문정로2번길 51,2
4326,센트럴렌트카(주) 대전영업소,대전광역시 서구 배재로 90,36.31651462,127.3714932,대전광역시 서구 배재로 90,6
4327,(주)가가렌트카 대전영업소,대전광역시 서구 신갈마로 130,36.34527877,127.3688207,대전광역시 서구 신갈마로 130,12
4328,(주)이렌트카 대전지점,"대전광역시 서구 신갈마로 51, 104동 111호 (내동, 더리치빌아파트)",36.3386472,127.3662102,"대전광역시 서구 신갈마로 51, 104동 111호 (내동, 더리치빌아파트)",39
4329,(주)삼성렌트카 유성영업소,대전광역시 유성구 계룡로74번길 79-7(봉명동),36.35098614,127.3383825,대전광역시 유성구 계룡로74번길 79-7(봉명동),11
4330,에이스투어렌트카 대전영업소,대전광역시 유성구 계백로 967,36.3018988,127.3314278,대전광역시 유성구 계백로 967,7
4331,(주)쏘카(대전영업소),"대전광역시 유성구 노은로157, 202호",36.37370653,127.3173726,"대전광역시 유성구 노은로157, 202호",259
4332,(주)프린스렌트카 대전영업소,"대전광역시 유성구 문화원로 131, 203호 (봉명동, 투유2)",36.35869953,127.3504346,"대전광역시 유성구 문화원로 131, 203호 (봉명동, 투유2)",2
4333,투투렌트카(유) 대전 영업소,대전광역시 유성구 테크노1로 12-22,36.42994492,127.3876558,대전광역시 유성구 테크노1로 12-22,10
4334,마스타자동차관리㈜ 대전 영업소,대전광역시 유성구 학하중앙로128번길 23 - 32,36.33942131,127.3074044,대전광역시 유성구 학하중앙로128번길 23 - 32,7
4335,(주)대동렌트카,부산광역시 강서구 공항진입로 24,35.18140746,128.955677,부산광역시 강서구 공항진입로 24,92
4336,(주)삼천리렌트카,부산광역시 강서구 공항진입로 24,35.18140746,128.955677,부산광역시 강서구 공항진입로 24,230
4337,뉴새한렌트카(주) 부산광역시지점,부산광역시 강서구 신호산단1로 215,35.08628829,128.8815962,부산광역시 강서구 신호산단1로 215,12
4338,(주)휴먼렌트카,부산광역시 강서구 유통단지1로 41,35.16733846,128.9558197,부산광역시 강서구 유통단지1로 41,64
4339,뉴새한렌트카(주) 대저지점,"부산광역시 강서구 유통단지1로 41, 제111동 213호(부산광역시티플렉스)",35.16733846,128.9558197,"부산광역시 강서구 유통단지1로 41, 제111동 213호(부산광역시티플렉스)",11
4340,뉴새한렌트카(주) 부산광역시강서지점,"부산광역시 강서구 유통단지1로 41, 제117동 213호(부산광역시티플렉스)",35.16733846,128.9558197,"부산광역시 강서구 유통단지1로 41, 제117동 213호(부산광역시티플렉스)",21
4341,(주)두리렌트카 금정영업소,부산광역시 금정구 금강로 385,35.24262896,129.0862826,부산광역시 금정구 금강로 385,14
4342,(주)부경알엔티,부산광역시 금정구 반송로 469,35.21593905,129.1150829,부산광역시 금정구 반송로 469,12
4343,(주)삼일렌트카 기장영업소,부산광역시 기장군 일광면 횡계길 59-10,35.27172378,129.2240035,부산광역시 기장군 일광면 횡계길 59-10,36
4344,(주)붐렌트카 정관영업소,부산광역시 기장군 정관읍 구연3로 5,35.32049917,129.1810348286,부산광역시 기장군 정관읍 구연3로 5,19
4345,(주)삼천리렌트카 남부산광역시영업소,"부산광역시 남구 동명로 12, 나동 1층",35.12044412,129.0994183,"부산광역시 남구 동명로 12, 나동 1층",17
4346,(주)삼천리렌트카 남구영업소,부산광역시 남구 수영로366번길 6,35.13927272,129.1056956,부산광역시 남구 수영로366번길 6,30
4347,(주)경희렌트카 부산광역시영업소,부산광역시 남구 신선로 217-1(감만동),35.11103037,129.0882083,부산광역시 남구 신선로 217-1(감만동),22
4348,(주)세명SM렌트카 남구영업소,부산광역시 남구 신선로 347,35.11729423,129.0950541,부산광역시 남구 신선로 347,0
4349,(주)새가람렌트카 동부영업소,부산광역시 동구 성남로 39(좌천동),35.13044942,129.0541201,부산광역시 동구 성남로 39(좌천동),3
4350,씨앤에이치프리미어렌탈㈜ 부산광역시 영업소,부산광역시 동구 중앙대로 166,35.11209363,129.0387246,부산광역시 동구 중앙대로 166,0
4351,(주)웨이 부산광역시영업소,부산광역시 동구 중앙대로 270,35.12064369,129.0430627,부산광역시 동구 중앙대로 270,23
4352,(주)위드렌터카,부산광역시 동구 중앙대로 536,35.14111314,129.0568366,부산광역시 동구 중앙대로 536,169
4353,유카네트웍스(주) 아스티호텔영업소,부산광역시 동구 중앙대로214번길 7-8(아스티호텔),35.11656277,129.0420342,부산광역시 동구 중앙대로214번길 7-8(아스티호텔),0
4354,뉴새한렌트카(주) 국제여객터미널지점,부산광역시 동구 충장대로 206,35.11774697,129.0491458,부산광역시 동구 충장대로 206,9
4355,(주)고고렌트카 부산광역시,부산광역시 동래구 동래로190번길 30 (칠산동),35.20210604,129.0902194,부산광역시 동래구 동래로190번길 30 (칠산동),4
4356,(주)국제렌트카 동래영업소,부산광역시 동래구 반송로 219(안락동),35.20047366,129.0976078,부산광역시 동래구 반송로 219(안락동),20
4357,(주)새부산광역시렌탈,부산광역시 동래구 아시아드대로184번길 8,35.20035318,129.0651793,부산광역시 동래구 아시아드대로184번길 8,27
4358,(주)고고렌트카 부산광역시동래영업소,부산광역시 동래구 충렬대로 306,35.19941254,129.0923088,부산광역시 동래구 충렬대로 306,10
4359,(주)뉴굿타임렌트카,부산광역시 부산진구 가야대로 589번길 11,35.15548401,129.0363528136,부산광역시 부산진구 가야대로 589번길 11,70
4360,(주)엠케이렌트카 부산광역시영업소,"부산광역시 부산진구 신천대로220번길 65 ,104호",35.1617307,129.0531018,"부산광역시 부산진구 신천대로220번길 65 ,104호",12
4361,(주)포시즌렌트카,부산광역시 부산진구 중앙대로 987,35.17751657,129.0744848,부산광역시 부산진구 중앙대로 987,82
4362,(주)세진유통,"부산광역시 부산진구 진연로 9, 201호",35.17852643,129.0740678,"부산광역시 부산진구 진연로 9, 201호",0
4363,(주)국민카 사상영업소,부산광역시 북구 구포만세길 122,35.20670917,128.9986031,부산광역시 북구 구포만세길 122,16
4364,(주)한국렌트카,부산광역시 사상구 광장로 88,35.16171182,128.9863023702,부산광역시 사상구 광장로 88,17
4365,도도렌트카 부산광역시영업소,부산광역시 사상구 낙동대로 910,35.1413743,128.9705571,부산광역시 사상구 낙동대로 910,0
4366,(주)국제렌트카 개금영업소,부산광역시 사상구 사상로 29(주례동),35.15153719,128.9965128,부산광역시 사상구 사상로 29(주례동),21
4367,(주)엔젤렌트카 사상영업소,부산광역시 사상구 사상로181번길 30(괘법동),35.16005331,128.9850043,부산광역시 사상구 사상로181번길 30(괘법동),8
4368,(주)엠케이렌트카 사하영업소,"부산광역시 사상구 사상로181번길 30, 1층",35.16005331,128.9850043,"부산광역시 사상구 사상로181번길 30, 1층",0
4369,제일렌트카(주) 사상영업소,부산광역시 사상구 사상로212번길 32,35.16451933,128.985545,부산광역시 사상구 사상로212번길 32,28
4370,(주)태영티엔티,부산광역시 사상구 새벽시장로 64번길 50,35.15270759,128.9801075,부산광역시 사상구 새벽시장로 64번길 50,53
4371,제일렌트카(주),부산광역시 사상구 학감대로 267번길 15 (감전동),35.15480739,128.9898419627,부산광역시 사상구 학감대로 267번길 15 (감전동),43
4372,(주)행복오토랜드렌트카,부산광역시 사상구 학감대로 79,35.1392745,128.991445,부산광역시 사상구 학감대로 79,19
4373,(주)포시즌렌트카 사상지점,부산광역시 사상구 학감대로237번길 13,35.15217731,128.9893428,부산광역시 사상구 학감대로237번길 13,22
4374,(주)삼일렌트카 사하영업소,부산광역시 사하구 낙동대로 339,35.10019561,128.9798189,부산광역시 사하구 낙동대로 339,12
4375,(주)에이스렌터카-안성 사하영업소,부산광역시 사하구 다산로226번길 28(장림동),35.0742129,128.9567088,부산광역시 사하구 다산로226번길 28(장림동),3
4376,스마트스카이(주) 부산광역시 영업소,부산광역시 사하구 을숙도대로 709,35.08562306,128.9824277,부산광역시 사하구 을숙도대로 709,58
4377,투투렌트카(유) 부산광역시 영업소,"부산광역시 수영구 광안해변로 311, 제1층122, 122-1, 122-2, 122-3호",35.15733159,129.1274338,"부산광역시 수영구 광안해변로 311, 제1층122, 122-1, 122-2, 122-3호",9
4378,(주)스타렌터카코리아 부산광역시영업소,부산광역시 수영구 수영로 434,35.14450116,129.1098008,부산광역시 수영구 수영로 434,456
4379,(주)두리렌트카 기장영업소,부산광역시 수영구 연수로 347-6,35.17181454,129.1086219,부산광역시 수영구 연수로 347-6,38
4380,(주)동우렌트카,부산광역시 수영구 연수로415번길 36,35.16925368,129.1157339,부산광역시 수영구 연수로415번길 36,25
4381,(주)부산광역시렌트카 동래영업소,부산광역시 연제구 거제대로 267번길 7,35.190813,129.076237,부산광역시 연제구 거제대로 267번길 7,0
4382,(주)쏘카(부산광역시영업소),"부산광역시 연제구 거제천로 94, 9층",35.18244177,129.0737106,"부산광역시 연제구 거제천로 94, 9층",849
4383,(주)건아렌트카,부산광역시 연제구 반송로 68,35.18980117,129.0869500321,부산광역시 연제구 반송로 68,51
4384,(주)엔젤렌트카 신부산광역시영업소,부산광역시 연제구 연수로11번길 112,35.17768337,129.0760993,부산광역시 연제구 연수로11번길 112,15
4385,(주)대상렌트카 부산광역시연산영업소,부산광역시 연제구 월드컵대로73번길 30(연산동),35.18109195,129.0822724,부산광역시 연제구 월드컵대로73번길 30(연산동),5
4386,엠캐피탈(주) 부산광역시영업소,부산광역시 연제구 중앙대로 1000,35.17786402,129.0756439,부산광역시 연제구 중앙대로 1000,1848
4387,(주)엠케이렌트카 영도영업소,"부산광역시 영도구 남항서로 48, 201호",35.08548298,129.0351139,"부산광역시 영도구 남항서로 48, 201호",5
4388,(주)세명SM렌트카 영도영업소,부산광역시 영도구 대교로2번길 12(봉래동3가),35.09347501,129.0451926,부산광역시 영도구 대교로2번길 12(봉래동3가),0
4389,(주)새부산광역시렌탈 중부영업소,,35.11015216,129.0371752,,11
4390,(주)삼천리렌트카 서면영업소,,35.16128237,129.0615573,,0
4391,(주)국제렌트카,부산광역시 해운대구 APEC로 30,35.16578256,129.1350266,부산광역시 해운대구 APEC로 30,0
4392,애플렌트(주),부산광역시 해운대구 반여로 116,35.20184202,129.1239478,부산광역시 해운대구 반여로 116,65
4393,뉴새한렌트카(주) 해운대지점,부산광역시 해운대구 재반로 16(재송동),35.18010369,129.1270377,부산광역시 해운대구 재반로 16(재송동),13
4394,(주)유성렌트카 부산광역시점,"부산광역시 해운대구 좌동 순환로 249번길 21, 402호",35.17430239,129.1818179,"부산광역시 해운대구 좌동 순환로 249번길 21, 402호",0
4395,(주)삼천리렌트카 동부산광역시영업소,부산광역시 해운대구 해운대로 1217,35.19338735,129.2048232,부산광역시 해운대구 해운대로 1217,24
4396,(주)삼일렌트카,부산광역시 해운대구 해운대해변로 389,35.1660707,129.1710377,부산광역시 해운대구 해운대해변로 389,82
4397,알씨아이인슈어런스서비스코리아(주),서울특별시 강남구 강남대로 298,37.49005271,127.0321636,서울특별시 강남구 강남대로 298,93
4398,(주)굿윌파트너즈,서울특별시 서초구 강남대로39길 15-3,37.48593087,127.0324856,서울특별시 서초구 강남대로39길 15-3,126
4399,굿렌트카(주),,37.4943412,127.0796478,,106
4400,굿렌트카,서울특별시 강남구 개포로 623,37.4943412,127.0796478,서울특별시 강남구 개포로 623,67
4401,(주)뉴삼보렌트카,서울특별시 강남구 개포로140길 18,37.49439902,127.0862316,서울특별시 강남구 개포로140길 18,15
4402,(주)보배렌트카,"서울특별시 강남구 광평로10길 50 ,2층 42호(일원동,청솔상가)",37.48106281,127.0832524,"서울특별시 강남구 광평로10길 50 ,2층 42호(일원동,청솔상가)",90
4403,플랫 강남영업소,서울특별시 강남구 남부순환로363길 13,37.4861006,127.0376995,서울특별시 강남구 남부순환로363길 13,1
4404,(주)이지원카,서울특별시 강남구 남부순환로381길 45 (도곡동),37.48702376,127.0454241,서울특별시 강남구 남부순환로381길 45 (도곡동),13
4405,이지원카,서울특별시 강남구 남부순환로381길 45(도곡동),37.48702376,127.0454241,서울특별시 강남구 남부순환로381길 45(도곡동),53
4406,(주)제이케이렌트카,,37.51566901,127.0210271,,75
4407,(주)로얄렌트카,,37.51386117,127.0289785,,136
4408,스타렌트카,"서울특별시 강남구 논현로 146길36,지층(논현동)",37.51862458,127.0318418,"서울특별시 강남구 논현로 146길36,지층(논현동)",389
4409,스피드원렌트카,"서울특별시 강남구 논현로 213,지하층 114호(도곡동)",37.4914141,127.0409973,"서울특별시 강남구 논현로 213,지하층 114호(도곡동)",59
4410,(주)고고렌트카,"서울특별시 강남구 논현로 534, 4층(역삼동)",37.50411917,127.0358075,"서울특별시 강남구 논현로 534, 4층(역삼동)",3
4411,(주)솔렌터카,"서울특별시 강남구 논현로105길 8 , 502호(역삼동 비전빌딩)",37.5060839,127.0336421,"서울특별시 강남구 논현로105길 8 , 502호(역삼동 비전빌딩)",100
4412,대박렌트카,"서울특별시 강남구 논현로105길51,지하1층",37.50526095,127.0302199,"서울특별시 강남구 논현로105길51,지하1층",50
4413,와이엔케이글로벌,"서울특별시 강남구 논현로67길45, 2층(역삼동)",37.49311064,127.0362179,"서울특별시 강남구 논현로67길45, 2층(역삼동)",0
4414,엠캐피탈,서울특별시 강남구 도산대로 306 (논현동),37.52144386,127.0348706,서울특별시 강남구 도산대로 306 (논현동),62
4415,(주)장원나이스렌터카,서울특별시 강남구 도산대로 540,37.52452668,127.0527575,서울특별시 강남구 도산대로 540,59
4416,(주)몬스터렌터카,서울특별시 강남구 도산대로4길 12,37.51566901,127.0210271,서울특별시 강남구 도산대로4길 12,67
4417,뉴스타렌트카(주),서울특별시 강남구 도산대로4길 12,37.51566901,127.0210271,서울특별시 강남구 도산대로4길 12,51
4418,(주)제이원렌트카,서울특별시 강남구 도산대로4길 12 (논현동),37.51566901,127.0210271,서울특별시 강남구 도산대로4길 12 (논현동),150
4419,(주)아이언렌트카,서울특별시 강남구 봉은사로114길 38,37.51265768,127.065359,서울특별시 강남구 봉은사로114길 38,132
4420,(주)케이렌트카-부천 삼성역영업소,"서울특별시 강남구 봉은사로114길 38, 203호 (삼성동)",37.51265768,127.065359,"서울특별시 강남구 봉은사로114길 38, 203호 (삼성동)",16
4421,(주)엠티렌터카 서울특별시영업소,서울특별시 강남구 봉은사로30길 24,37.50598286,127.0353381,서울특별시 강남구 봉은사로30길 24,0
4422,(주)위너스앤파트너스,"서울특별시 강남구 삼성로 538, 3층 (삼성동, 청강빌딩)",37.50990816,127.0553404,"서울특별시 강남구 삼성로 538, 3층 (삼성동, 청강빌딩)",64
4423,씨앤에이치프리미어렌탈(주),"서울특별시 강남구 삼성로 86길 23, 3층(대치동, 구일빌딩)",37.50618592,127.0592404,"서울특별시 강남구 삼성로 86길 23, 3층(대치동, 구일빌딩)",696
4424,크레아모터스,"서울특별시 강남구 선릉로 578,789호",37.51009721,127.0441581,"서울특별시 강남구 선릉로 578,789호",50
4425,유씨앤아이오토렌탈,"서울특별시 강남구 언주로 723, 3층(논현동)",37.51895726,127.0346061,"서울특별시 강남구 언주로 723, 3층(논현동)",152
4426,폭스바겐파이낸셜서비스코리아,서울특별시 강남구 영동대로 731,37.52300594,127.0547887,서울특별시 강남구 영동대로 731,1950
4427,플러스그린렌트카(주),서울특별시 강남구 영동대로96길 37,37.51167441,127.0655313,서울특별시 강남구 영동대로96길 37,149
4428,(주)킹콩렌트카,"서울특별시 강남구 테헤란로 216,5층116호",37.50144323,127.040146,"서울특별시 강남구 테헤란로 216,5층116호",50
4429,(주)월드카익스프레스,서울특별시 강남구 테헤란로 311,37.50374414,127.0448545,서울특별시 강남구 테헤란로 311,159
4430,(주)에스카테크,서울특별시 강남구 테헤란로 406,37.50438099,127.049964,서울특별시 강남구 테헤란로 406,50
4431,(주)링커블,서울특별시 강남구 테헤란로 507,37.50766522,127.0577262,서울특별시 강남구 테헤란로 507,50
4432,(주)조아렌트카 강남 영업소,서울특별시 강남구 테헤란로108길 25,37.50774608,127.0665652,서울특별시 강남구 테헤란로108길 25,42
4433,인지카(주),"서울특별시 강남구 테헤란로114길 20, 2층(대치동, 삼화빌딩)",37.50835433,127.0667641,"서울특별시 강남구 테헤란로114길 20, 2층(대치동, 삼화빌딩)",294
4434,롯데캐피탈(주),"서울특별시 강남구 테헤란로142,7층",37.49974405,127.0349548,"서울특별시 강남구 테헤란로142,7층",50
4435,(주)그린카,"서울특별시 강남구 테헤란로70길 16, 6층 (대치동,동산빌딩)",37.50440188,127.0532964,"서울특별시 강남구 테헤란로70길 16, 6층 (대치동,동산빌딩)",122
4436,씨앤에이치프리미어렌탈(주),서울특별시 강남구 테헤란로78길 14-12,37.50516582,127.0545324,서울특별시 강남구 테헤란로78길 14-12,5
4437,(주)금마렌터카 강남영업소,서울특별시 강남구 테헤란로82길 15,37.50604704,127.058229,서울특별시 강남구 테헤란로82길 15,18
4438,미스터제이케이렌트카,"서울특별시 강남구 학동로2길50(논현동,명성빌딩)",37.50832294,127.0234179,"서울특별시 강남구 학동로2길50(논현동,명성빌딩)",50
4439,(주)샤이어렌트카,"서울특별시 강남구 학동로8길 9 , 옥남빌딩 3층",37.51131163,127.0244635,"서울특별시 강남구 학동로8길 9 , 옥남빌딩 3층",60
4440,(주)솔루션모터스,"서울특별시 강남구 헌릉로 745길37,313",37.47031417,127.1186400181,"서울특별시 강남구 헌릉로 745길37,313",50
4441,씨에이치랜드(주),"서울특별시 광진구 아차산로 191, 105호 (화양동)",37.54207641,127.065136,서울특별시 광진구 아차산로 191 (화양동),64
4442,이안카,"서울특별시 강남구 헌릉로745길 25, 213호(율현동)",37.46928937,127.1191711,"서울특별시 강남구 헌릉로745길 25, 213호(율현동)",92
4443,(주)345렌트카,서울특별시 강남구 헌릉로745길 37,37.47031417,127.1186400181,서울특별시 강남구 헌릉로745길 37,60
4444,(주)캠프렌터카,서울특별시 강동구 구천면로 192,37.54035753,127.1258172,서울특별시 강동구 구천면로 192,81
4445,(주)건영렌트카,서울특별시 강동구 구천면로 353,37.55036212,127.1378455,서울특별시 강동구 구천면로 353,154
4446,초이스렌트카(주) 천호영업소,서울특별시 강동구 선사로 52(천호동),37.54315628,127.1207414,서울특별시 강동구 선사로 52(천호동),12
4447,(주)엔카,,37.52509675,127.1289814,,86
4448,(주)스타라인,"서울특별시 강동구 성내로14, 301호(성내동)",37.53006362,127.1221082,"서울특별시 강동구 성내로14, 301호(성내동)",0
4449,뉴새한렌트카(주) 양재지점,"서울특별시 강동구 양재대로 1595, 옥탑층",37.54796832,127.1431718,"서울특별시 강동구 양재대로 1595, 옥탑층",9
4450,라우라렌트카(주),서울특별시 강동구 천중로35길 32,37.54257625,127.1379091,서울특별시 강동구 천중로35길 32,53
4451,(유)에코렌트카,서울특별시 강동구 천호옛길 19,37.53147184,127.1215333,서울특별시 강동구 천호옛길 19,96
4452,(주)에이치에스렌트카,서울특별시 강동구 천호옛길 19,37.53147184,127.1215333,서울특별시 강동구 천호옛길 19,95
4453,(주)오케이렌트카,"서울특별시 강동구 천호옛길 19, 219호(성내동, 오피스나인)",37.53147184,127.1215333,"서울특별시 강동구 천호옛길 19, 219호(성내동, 오피스나인)",74
4454,(주)오케이렌트카,"서울특별시 강동구 천호옛길 19, 219호(성내동, 오피스나인)",37.53147184,127.1215333,"서울특별시 강동구 천호옛길 19, 219호(성내동, 오피스나인)",0
4455,(주)스마트렌트카,"서울특별시 강동구 천호옛길 19, 221호(성내동, 오피스나인)",37.53147184,127.1215333,"서울특별시 강동구 천호옛길 19, 221호(성내동, 오피스나인)",98
4456,(유)본렌터카,서울특별시 강동구 천호옛길19,37.53147184,127.1215333,서울특별시 강동구 천호옛길19,0
4457,(주)하이원렌트카 강북영업소,서울특별시 강북구 도봉로 352,37.63867477,127.027033,서울특별시 강북구 도봉로 352,0
4458,케이비오토렌트매니지먼트㈜ 강북 영업소,서울특별시 강북구 도봉로 97 - 1,37.61780405,127.0292901,서울특별시 강북구 도봉로 97 - 1,160
4459,(주)대상렌트카 강서영업소,"서울특별시 강서구 강서로 429, 마곡오드카운티1차 125호",37.56400316,126.8395113,"서울특별시 강서구 강서로 429, 마곡오드카운티1차 125호",5
4460,(주)모아웨이렌트카,"서울특별시 강서구 강서로52길 53, 우청화빌딩 302호",37.55768699,126.8411662,"서울특별시 강서구 강서로52길 53, 우청화빌딩 302호",243
4461,향우렌트카(주),서울특별시 강서구 강서로56길 102,37.55888123,126.8444608,서울특별시 강서구 강서로56길 102,146
4462,바로이렌트카(주),"서울특별시 강서구 공항대로 509, 우림보보카운티뷰오피스텔 203-2",37.55214393,126.863238,"서울특별시 강서구 공항대로 509, 우림보보카운티뷰오피스텔 203-2",45
4463,초이스렌트카(주) 강서영업소,"서울특별시 강서구 공항대로41길 66, 323호 (등촌동)",37.56063175,126.8465793,"서울특별시 강서구 공항대로41길 66, 323호 (등촌동)",24
4464,(주)아시아렌트카 강서영업소,,37.56632574,126.841106,,30
4465,경우렌트카(주) 강서영업소,"서울특별시 강서구 마곡서로101, 825호",37.56267069,126.8236056,"서울특별시 강서구 마곡서로101, 825호",0
4466,유로렌트카(주),"서울특별시 강서구 마곡중앙6로 10, 센트럴푸르지오시티 442호",37.56038652,126.8282078,"서울특별시 강서구 마곡중앙6로 10, 센트럴푸르지오시티 442호",224
4467,빌려타렌트카(주),"서울특별시 강서구 마곡중앙6로 10,2층 201a호(마곡동,마곡역센트럴푸르지오시티)",37.56038652,126.8282078,"서울특별시 강서구 마곡중앙6로 10,2층 201a호(마곡동,마곡역센트럴푸르지오시티)",110
4468,(주)더라임,서울특별시 강서구 방화대로 373,37.57411791,126.8163913,서울특별시 강서구 방화대로 373,52
4469,(주)전진렌터카,"서울특별시 광진구 광나루로 369, 114호 (군자동, 광진두산위브파크)",37.54846108,127.0710495,경기도 구리시 산마루로11-12,80
4470,(주)하모니렌트카,서울특별시 강서구 방화대로 408,37.57707792,126.8171321,서울특별시 강서구 방화대로 408,1245
4471,(주)애드렌트카,서울특별시 강서구 양천로 344,37.56826602,126.8403596,서울특별시 강서구 양천로 344,58
4472,(주)우리렌트카,서울특별시 강서구 화곡로 188-1,37.54238359,126.842412,서울특별시 강서구 화곡로 188-1,189
4473,(주)와이렌트카 강서영업소,"서울특별시 강서구 화곡로 292(화곡동, 서광프리메라)",37.55018683,126.8487228,"서울특별시 강서구 화곡로 292(화곡동, 서광프리메라)",0
4474,(주)래디우스랩 등촌9 영업소,서울특별시 강서구 화곡로63가길 92,37.5619516,126.8502091,서울특별시 강서구 화곡로63가길 92,1
4475,(주)와이렌트카 신림영업소,서울특별시 관악구 남부순환로 1573,37.48389615,126.9252815,서울특별시 관악구 남부순환로 1573,0
4476,(주)한강렌터카,"서울특별시 관악구 봉천로 312,205호(봉천동)",37.48588385,126.9351624,"서울특별시 관악구 봉천로 312,205호(봉천동)",63
4477,(주)반디렌터카 관악 영업소,서울특별시 관악구 봉천로31길 7,37.48403656,126.9412982,서울특별시 관악구 봉천로31길 7,24
4478,(주)나나렌트카 관악영업소,서울특별시 관악구 신림로38길 1(신림동),37.47665702,126.9375832,서울특별시 관악구 신림로38길 1(신림동),2
4479,마이렌트카,"서울특별시 성동구 성수일로11길 15, 501호",37.54949593,127.0498269,"서울특별시 성동구 성수일로11길 15, 501호",0
4480,(주)반디렌터카,서울특별시 광진구 광나루로 346,37.54800523,127.0683684,서울특별시 광진구 광나루로 346,103
4481,(주)반디렌터카 성수 영업소,서울특별시 광진구 광나루로 346,37.54800523,127.0683684,서울특별시 광진구 광나루로 346,0
4482,(주)전진렌터카,서울특별시 광진구 광나루로 369,37.54846108,127.0710495,서울특별시 광진구 광나루로 369,79
4483,(주)모두카,서울특별시 광진구 능동로19길 47,37.54701428,127.0711677,서울특별시 광진구 능동로19길 47,0
4484,(반디렌트카),"서울특별시 광진구 능동로19길 47(화양동,화양타워)",37.54701428,127.0711677,"서울특별시 광진구 능동로19길 47(화양동,화양타워)",175
4485,카존렌트카,서울특별시 광진구 능동로27길 5,37.55362234,127.0769724,서울특별시 광진구 능동로27길 5,0
